village,month,method,method3,method2,place,hour,house,genus,species,Abdomen_status,number,Anopheles,id
Santidougou,Aout,OK,CSH,CSH,indoor,2,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutindoor23AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,indoor,20,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutindoor203AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,indoor,21,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutindoor213AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,indoor,22,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutindoor223AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,indoor,0,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutindoor03AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,indoor,3,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutindoor33AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,21,3,Anopheles,Angambiaesl,NA,3,ano,Santi4_aoutoutdoor213AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,21,3,Anopheles,Angambiaesl,NA,3,ano,Santi4_aoutoutdoor213AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,21,3,Anopheles,Angambiaesl,NA,3,ano,Santi4_aoutoutdoor213AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,22,3,Anopheles,Angambiaesl,NA,1,ano,Santi4_aoutoutdoor223AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,23,3,Anopheles,Angambiaesl,NA,4,ano,Santi4_aoutoutdoor233AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,23,3,Anopheles,Angambiaesl,NA,4,ano,Santi4_aoutoutdoor233AnophelesAngambiaesl
Santidougou,Aout,OK,CSH,CSH,outdoor,23,3,Anopheles,Angambiaesl,NA,4,ano,Santi4_aoutoutdoor233AnophelesAngambiaesl
